date,Product_Item,demand_qty,lag_1,lag_7,lag_14,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,day_of_week,week_of_year,month,quarter,is_weekend
2021-09-05 04:45:53,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,35,9,3,1
2021-09-22 06:25:21,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,38,9,3,0
2021-09-28 00:24:54,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,39,9,3,0
2021-11-16 02:46:14,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,46,11,4,0
2021-12-08 14:42:24,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,49,12,4,0
2021-12-12 14:33:29,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,49,12,4,1
2022-01-05 00:39:57,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,1,1,1,0
2022-01-21 02:34:08,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,3,1,1,0
2022-02-01 17:44:45,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,5,2,1,0
2022-02-06 23:24:37,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,5,2,1,1
2022-02-11 00:51:12,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,6,2,1,0
2022-02-14 22:39:48,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,7,2,1,0
2022-03-16 18:13:50,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11,3,1,0
2022-03-22 05:27:25,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,12,3,1,0
2022-03-28 13:04:29,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,13,3,1,0
2022-04-07 16:11:50,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,14,4,2,0
2022-04-25 05:50:02,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,17,4,2,0
2022-05-12 10:43:19,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,19,5,2,0
2022-05-26 06:03:05,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,21,5,2,0
2022-06-16 05:28:33,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,24,6,2,0
2022-06-17 12:04:32,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,24,6,2,0
2022-06-23 16:39:25,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,25,6,2,0
2022-06-27 02:20:40,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,26,6,2,0
2022-06-30 15:01:36,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,26,6,2,0
2022-07-07 19:11:32,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,27,7,3,0
2022-07-17 15:47:18,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,28,7,3,1
2022-07-19 23:45:05,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,29,7,3,0
2022-07-25 14:52:45,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,30,7,3,0
2022-08-14 17:10:45,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,32,8,3,1
2022-08-20 02:29:37,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,33,8,3,1
2022-09-07 10:46:27,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,36,9,3,0
2022-09-14 15:29:32,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,37,9,3,0
2022-09-17 10:31:04,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,37,9,3,1
2022-10-03 21:56:50,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,40,10,4,0
2022-10-17 15:53:15,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,42,10,4,0
2022-10-23 19:21:05,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,42,10,4,1
2022-10-28 19:26:10,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,43,10,4,0
2022-12-21 07:13:23,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,51,12,4,0
2022-12-24 03:49:43,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,51,12,4,1
2022-12-30 11:13:28,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,52,12,4,0
2023-01-24 22:02:04,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,4,1,1,0
2023-01-25 11:42:49,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,4,1,1,0
2023-02-10 08:50:37,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,6,2,1,0
2023-02-10 09:02:38,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,6,2,1,0
2023-02-22 14:41:08,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,8,2,1,0
2023-02-27 20:26:53,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,9,2,1,0
2023-03-11 02:20:12,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,10,3,1,1
2023-03-30 19:01:16,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,13,3,1,0
2023-04-12 18:43:24,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,15,4,2,0
2023-04-16 15:21:18,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,15,4,2,1
2023-04-26 01:50:18,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,17,4,2,0
2023-05-04 03:44:41,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,18,5,2,0
2023-05-09 20:37:12,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19,5,2,0
2023-05-25 14:49:24,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,21,5,2,0
2023-06-03 13:26:16,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,22,6,2,1
2023-06-16 12:47:24,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,24,6,2,0
2023-07-12 04:17:04,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,28,7,3,0
2023-08-14 06:34:57,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,33,8,3,0
2023-09-01 06:39:49,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,35,9,3,0
2023-09-11 11:02:08,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,37,9,3,0
2023-09-18 18:21:19,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,38,9,3,0
2023-09-30 15:08:43,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,39,9,3,1
2023-10-25 00:14:59,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,43,10,4,0
2023-10-26 20:32:16,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,43,10,4,0
2023-12-19 08:35:00,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,51,12,4,0
2023-12-23 01:17:56,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,51,12,4,1
2023-12-31 11:41:05,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,52,12,4,1
2024-01-02 05:24:50,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0
2024-01-03 22:30:39,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,1,1,1,0
2024-01-15 04:06:28,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,3,1,1,0
2024-01-16 22:32:37,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,3,1,1,0
2024-01-18 23:49:19,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,3,1,1,0
2024-01-26 18:47:52,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,4,1,1,0
2024-02-04 07:32:18,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,5,2,1,1
2024-02-05 00:38:21,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,6,2,1,0
2024-02-19 10:50:28,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,8,2,1,0
2024-02-27 10:49:57,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,9,2,1,0
2024-03-03 02:12:26,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,9,3,1,1
2024-03-05 02:03:31,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,10,3,1,0
2024-03-13 18:33:55,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,11,3,1,0
2024-03-18 02:17:06,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,12,3,1,0
2024-03-18 11:09:46,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,12,3,1,0
2024-04-15 01:04:41,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,16,4,2,0
2024-05-14 20:02:18,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,20,5,2,0
2024-05-16 20:10:47,['Chips'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,20,5,2,0
2020-01-08 01:20:06,['Cleaning Rags'],1,,,,1.0,0.0,1.0,0.0,2,2,1,1,0
2020-01-15 12:12:08,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,2,3,1,1,0
2020-01-21 15:56:34,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,1,4,1,1,0
2020-01-22 09:08:09,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,2,4,1,1,0
2020-01-22 14:30:13,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,2,4,1,1,0
2020-01-26 02:10:18,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,6,4,1,1,1
2020-02-07 14:41:58,['Cleaning Rags'],1,1.0,,,1.0,0.0,1.0,0.0,4,6,2,1,0
2020-02-10 05:33:16,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,0,7,2,1,0
2020-02-10 14:31:05,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,0,7,2,1,0
2020-02-14 21:52:02,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,4,7,2,1,0
2020-02-20 08:36:00,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,3,8,2,1,0
2020-02-21 00:40:40,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,4,8,2,1,0
2020-02-21 23:38:05,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,4,8,2,1,0
2020-02-28 12:53:24,['Cleaning Rags'],1,1.0,1.0,,1.0,0.0,1.0,0.0,4,9,2,1,0
2020-03-04 06:01:57,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,10,3,1,0
2020-03-06 01:08:54,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,10,3,1,0
2020-03-06 10:15:38,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,10,3,1,0
2020-03-22 15:07:15,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,12,3,1,1
2020-03-31 03:01:09,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,14,3,1,0
2020-04-02 13:41:43,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,14,4,2,0
2020-04-18 03:32:06,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,16,4,2,1
2020-05-13 11:25:45,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,20,5,2,0
2020-05-25 17:48:29,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,22,5,2,0
2020-06-07 04:35:51,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,23,6,2,1
2020-06-13 09:26:31,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,24,6,2,1
2020-06-15 13:14:11,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,25,6,2,0
2020-07-04 13:05:01,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,27,7,3,1
2020-07-06 14:45:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,28,7,3,0
2020-08-17 03:28:25,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,34,8,3,0
2020-08-25 02:47:58,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,35,8,3,0
2020-09-01 10:38:38,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,36,9,3,0
2020-09-11 15:25:21,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,37,9,3,0
2020-09-12 21:57:05,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,37,9,3,1
2020-09-21 21:02:30,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,39,9,3,0
2020-09-22 05:09:02,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,39,9,3,0
2020-09-30 12:55:03,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,40,9,3,0
2020-10-08 18:24:26,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,41,10,4,0
2020-11-11 02:39:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,46,11,4,0
2020-11-24 10:21:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,48,11,4,0
2020-12-16 16:59:23,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,51,12,4,0
2020-12-23 10:48:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,52,12,4,0
2020-12-24 03:50:37,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,52,12,4,0
2020-12-25 02:04:50,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,52,12,4,0
2020-12-25 03:30:47,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,52,12,4,0
2021-01-05 06:17:20,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0
2021-01-10 16:25:02,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,1,1,1,1
2021-02-20 03:33:10,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,7,2,1,1
2021-03-26 11:30:56,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,12,3,1,0
2021-04-26 19:49:05,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,17,4,2,0
2021-04-27 19:11:03,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,17,4,2,0
2021-05-06 18:11:09,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,18,5,2,0
2021-05-17 15:49:32,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,20,5,2,0
2021-05-20 17:13:55,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,20,5,2,0
2021-05-23 19:40:01,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,20,5,2,1
2021-06-15 20:28:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,24,6,2,0
2021-06-22 20:16:08,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,25,6,2,0
2021-07-01 06:05:23,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,26,7,3,0
2021-07-10 17:31:16,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,27,7,3,1
2021-07-11 05:56:43,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,27,7,3,1
2021-07-12 23:36:50,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,28,7,3,0
2021-07-14 01:43:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,28,7,3,0
2021-08-13 08:33:06,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,32,8,3,0
2021-08-23 05:25:36,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,34,8,3,0
2021-08-25 09:10:08,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,34,8,3,0
2021-08-31 22:51:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,35,8,3,0
2021-09-26 01:34:39,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,38,9,3,1
2021-09-28 16:40:45,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,39,9,3,0
2021-10-16 10:05:29,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,41,10,4,1
2021-10-24 02:59:36,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,42,10,4,1
2021-11-08 07:52:48,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,45,11,4,0
2021-11-17 07:24:16,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,46,11,4,0
2021-11-19 11:24:21,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,46,11,4,0
2021-12-03 11:06:32,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,48,12,4,0
2021-12-23 03:22:49,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,51,12,4,0
2021-12-31 00:37:01,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,52,12,4,0
2021-12-31 06:53:48,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,52,12,4,0
2022-01-02 09:25:39,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,52,1,1,1
2022-01-27 06:27:46,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,4,1,1,0
2022-02-04 06:58:09,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,5,2,1,0
2022-02-04 10:34:50,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,5,2,1,0
2022-02-04 23:11:29,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,5,2,1,0
2022-02-07 19:39:36,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,6,2,1,0
2022-03-04 15:32:41,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,9,3,1,0
2022-03-12 07:09:42,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,10,3,1,1
2022-03-23 22:39:17,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,12,3,1,0
2022-03-24 23:41:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,12,3,1,0
2022-03-31 13:10:35,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,13,3,1,0
2022-04-04 15:25:37,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,14,4,2,0
2022-04-07 14:22:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,14,4,2,0
2022-04-11 14:09:21,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,15,4,2,0
2022-04-17 12:17:54,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,15,4,2,1
2022-04-20 08:10:07,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,16,4,2,0
2022-05-19 05:22:56,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,20,5,2,0
2022-05-24 22:40:36,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,21,5,2,0
2022-05-26 16:28:39,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,21,5,2,0
2022-06-15 16:48:04,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,24,6,2,0
2022-07-08 23:46:19,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,27,7,3,0
2022-07-26 11:18:59,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,30,7,3,0
2022-08-01 06:52:51,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,31,8,3,0
2022-08-20 08:33:21,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,33,8,3,1
2022-09-07 06:30:38,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,36,9,3,0
2022-09-09 09:44:51,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,36,9,3,0
2022-09-21 18:31:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,38,9,3,0
2022-09-29 11:25:05,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,39,9,3,0
2022-09-30 12:28:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,39,9,3,0
2022-10-02 15:30:13,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,39,10,4,1
2022-10-09 08:58:41,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,40,10,4,1
2022-10-16 04:04:44,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,41,10,4,1
2022-10-28 16:46:58,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,43,10,4,0
2022-10-30 20:36:26,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,43,10,4,1
2022-10-31 01:43:46,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,44,10,4,0
2022-11-02 08:04:15,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,44,11,4,0
2022-11-04 22:37:40,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,44,11,4,0
2022-11-10 11:47:57,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,45,11,4,0
2022-11-18 18:38:36,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,46,11,4,0
2022-11-19 04:42:47,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,46,11,4,1
2022-11-19 22:40:04,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,46,11,4,1
2022-11-28 00:10:34,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,48,11,4,0
2022-12-09 00:35:26,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,49,12,4,0
2022-12-17 18:49:10,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,50,12,4,1
2022-12-19 10:36:48,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,51,12,4,0
2023-01-06 19:43:15,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,1,1,1,0
2023-01-18 16:48:27,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,3,1,1,0
2023-01-24 07:22:17,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,4,1,1,0
2023-01-31 20:38:26,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,5,1,1,0
2023-02-03 01:28:22,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,5,2,1,0
2023-02-03 02:29:09,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,5,2,1,0
2023-02-11 11:18:21,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,6,2,1,1
2023-02-14 20:39:25,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,7,2,1,0
2023-02-15 18:28:18,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,7,2,1,0
2023-02-25 15:24:01,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,8,2,1,1
2023-03-20 23:59:22,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,12,3,1,0
2023-03-24 17:20:03,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,12,3,1,0
2023-03-26 09:51:31,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6,12,3,1,1
2023-04-04 04:45:14,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,14,4,2,0
2023-04-14 18:39:02,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,15,4,2,0
2023-04-20 16:11:17,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,16,4,2,0
2023-04-21 20:06:43,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,16,4,2,0
2023-05-04 16:53:15,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,18,5,2,0
2023-05-19 06:16:07,['Cleaning Rags'],1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,20,5,2,0
