sku,date,units_sold,lgb,xgb,arima,tree_blend,mae_arima,forecast
S002_P0013,2023-12-30,201,164.4534949810264,170.86137,129.6620779567069,167.72151124070294,81.1330432228679,167.72151124070294
S002_P0013,2023-12-31,104,217.6981582507791,179.42249,138.66713088069895,198.17756744288175,81.1330432228679,198.17756744288175
S002_P0013,2024-01-01,19,179.4614165452029,266.41647,129.7928659230138,223.80849380714943,81.1330432228679,223.80849380714943
S002_P0014,2023-12-26,195,52.5585229659621,90.05561,142.44038504263264,71.68203735332143,93.88913852540436,71.68203735332143
S002_P0014,2023-12-27,29,125.47829949517364,98.54615,119.82997609122144,111.74290325263507,93.88913852540436,111.74290325263507
S002_P0014,2023-12-28,246,61.36400566792852,128.25937,140.73071461704376,95.48064147728498,93.88913852540436,95.48064147728498
S002_P0014,2023-12-29,87,124.24261295380316,35.40292,132.26888003348918,78.93436954736354,93.88913852540436,78.93436954736354
S002_P0014,2023-12-30,52,116.6285446605226,66.4697,135.0345660775529,91.04753388365609,93.88913852540436,91.04753388365609
S002_P0014,2023-12-31,119,76.22816466702236,25.05671,134.22226042083977,50.13072278684095,93.88913852540436,50.13072278684095
S002_P0014,2024-01-01,327,108.26908605002843,171.55919,134.44508481650757,140.54703906451394,93.88913852540436,140.54703906451394
S002_P0015,2023-12-26,73,102.427338467328,173.98611,129.2223487012021,138.9223119489907,62.50876426833601,138.9223119489907
S002_P0015,2023-12-27,163,169.9923894066728,297.08395,131.69634405384346,234.80908530926968,62.50876426833601,234.80908530926968
S002_P0015,2023-12-28,169,122.90697721727427,129.19254,129.90611647881235,126.1126142364644,62.50876426833601,126.1126142364644
S002_P0015,2023-12-29,60,160.66767714677692,185.9898,131.63213147654184,173.58195980192068,62.50876426833601,173.58195980192068
S002_P0015,2023-12-30,18,214.32297667175945,170.75981,129.957721043976,192.10576166916212,62.50876426833601,192.10576166916212
S002_P0015,2023-12-31,44,186.8914027221645,101.415985,131.58225488917708,143.2989396838606,62.50876426833601,143.2989396838606
S002_P0015,2024-01-01,167,106.35364761730985,79.13963,130.00610862554026,92.47449863248183,62.50876426833601,92.47449863248183
S002_P0016,2023-12-26,60,105.30146862480127,180.01704,139.50743350962455,143.40641002615263,82.1705262120618,143.40641002615263
S002_P0016,2023-12-27,131,162.59048338287738,237.36882,137.77499836439566,200.7274350576099,82.1705262120618,200.7274350576099
S002_P0016,2023-12-28,38,225.2659850448177,172.71405,138.69642257061497,198.46449817196066,82.1705262120618,198.46449817196066
S002_P0016,2023-12-29,178,147.8226260844363,175.46582,137.8038426857345,161.9206549813738,82.1705262120618,161.9206549813738
S002_P0016,2023-12-30,336,119.99341962266826,72.10114,138.69029873661026,95.56835701510744,82.1705262120618,95.56835701510744
S002_P0016,2023-12-31,12,155.53799453639635,99.86976,137.80927519037698,127.14719492283422,82.1705262120618,127.14719492283422
S002_P0016,2024-01-01,110,158.22868975459338,67.58396,138.68491837293905,111.99987757975074,82.1705262120618,111.99987757975074
S002_P0017,2023-12-26,197,62.11094234987973,130.49583,138.97687475794052,96.98723505144108,115.32660439892614,96.98723505144108
S002_P0017,2023-12-27,44,149.79962807377808,141.46645,128.87067075360062,145.54970725615127,115.32660439892614,145.54970725615127
S002_P0017,2023-12-28,381,182.30461694102684,193.54675,135.5720295465269,188.03810480110315,115.32660439892614,188.03810480110315
S002_P0017,2023-12-29,41,102.0433268062424,93.20568,129.09475377935038,97.53612693505877,115.32660439892614,97.53612693505877
S002_P0017,2023-12-30,84,183.5798501072458,199.38,135.4396195718352,191.63792655255043,115.32660439892614,191.63792655255043
S002_P0017,2023-12-31,293,153.7586288705434,205.55072,129.22206650260836,180.17259534656625,115.32660439892614,180.17259534656625
S002_P0017,2024-01-01,12,41.4140106935335,46.7744,135.31492842164468,44.14780923983142,115.32660439892614,44.14780923983142
S002_P0018,2023-12-26,386,49.10544157041704,153.21527,129.55312932932725,102.20145406950435,102.89152940171036,102.20145406950435
S002_P0018,2023-12-27,48,111.88791583147112,121.53662,151.28024748087853,116.80875495742085,102.89152940171036,116.80875495742085
S002_P0018,2023-12-28,157,148.63606362620305,234.65169,129.72777752480195,192.5040330768395,102.89152940171036,192.5040330768395
S002_P0018,2023-12-29,83,213.46567608302595,142.7745,150.1112671016701,177.4131762806827,102.89152940171036,177.4131762806827
S002_P0018,2023-12-30,359,172.1177584396788,95.94925,130.84164998326625,133.27181913544263,102.89152940171036,133.27181913544263
S002_P0018,2023-12-31,101,127.54736377884878,216.49213,149.05819061663328,172.9091945516359,102.89152940171036,172.9091945516359
S002_P0018,2024-01-01,30,184.1106232656504,158.92072,131.83717691435004,171.2637726001687,102.89152940171036,171.2637726001687
S002_P0019,2023-12-26,289,177.15838196236228,128.22693,135.66304286424025,152.2033414615575,125.3597807551901,152.2033414615575
S002_P0019,2023-12-27,57,94.3456890263787,96.10713,133.43361607274818,95.24402392292555,125.3597807551901,95.24402392292555
S002_P0019,2023-12-28,355,89.85859973929034,66.03382,130.65311889727306,77.70796207225226,125.3597807551901,77.70796207225226
S002_P0019,2023-12-29,206,87.25896944795119,186.64487,132.88502301002185,137.94577872949608,125.3597807551901,137.94577872949608
S002_P0019,2023-12-30,53,61.05977879604119,65.57832,130.88981224951857,63.36423481006019,125.3597807551901,63.36423481006019
S002_P0019,2023-12-31,284,152.2657189970359,106.26261,132.66212402215527,128.80413340854759,125.3597807551901,128.80413340854759
S002_P0019,2024-01-01,240,62.17927292335459,140.00758,131.08724596306965,101.87170953244373,125.3597807551901,101.87170953244373
S002_P0020,2023-12-26,37,172.6941046591068,63.813103,145.30787277040196,117.16479381296234,111.06610180250276,117.16479381296234
S002_P0020,2023-12-27,412,118.27336649156366,98.23912,137.18735136448444,108.0559007808662,111.06610180250276,108.0559007808662
S002_P0020,2023-12-28,294,196.1970749725316,125.796745,149.08994708901537,160.29290668654048,111.06610180250276,160.29290668654048
S002_P0020,2023-12-29,92,112.44068801916652,130.4522,140.8371766916871,121.62655912939161,111.06610180250276,121.62655912939161
S002_P0020,2023-12-30,269,135.34607836905604,215.25182,146.0977464762071,176.09800660083746,111.06610180250276,176.09800660083746
S002_P0020,2023-12-31,158,99.83905370446944,117.32436,142.79348484836828,108.75655991519002,111.06610180250276,108.75655991519002
S002_P0020,2024-01-01,225,211.6282243893937,213.70819,144.86329756076103,212.6890068508029,111.06610180250276,212.6890068508029
S003_P0001,2023-12-26,64,84.98415527421182,106.64803,117.4232318705492,96.03273138436379,73.21799804253763,96.03273138436379
S003_P0001,2023-12-27,31,127.26632844426204,106.868256,114.603160532483,116.8633114976884,73.21799804253763,116.8633114976884
S003_P0001,2023-12-28,287,120.62576458288208,94.77806,117.13777750756448,107.44343524561222,73.21799804253763,107.44343524561222
S003_P0001,2023-12-29,108,162.41209243689772,185.82935,114.847658353319,174.35489379407989,73.21799804253763,174.35489379407989
S003_P0001,2023-12-30,31,118.44425853515106,131.976,116.9174955257625,125.34544668222402,73.21799804253763,125.34544668222402
S003_P0001,2023-12-31,24,138.41426191136452,113.09588,115.04671904331346,125.50188713656861,73.21799804253763,125.50188713656861
S003_P0001,2024-01-01,114,155.03236808407772,184.5105,116.73758063623936,170.0662153611981,73.21799804253763,170.0662153611981
S003_P0002,2023-12-26,286,147.17740217050917,115.522194,140.95701577610726,131.0332460035495,113.25938045613628,131.0332460035495
S003_P0002,2023-12-27,269,94.57015663659185,106.04126,142.04828729492564,100.42041935193001,113.25938045613628,100.42041935193001
S003_P0002,2023-12-28,171,93.1819839996115,85.202385,143.51636813205516,89.11238850980965,113.25938045613628,89.11238850980965
S003_P0002,2023-12-29,314,95.50458875938456,82.19142,141.97632086539687,88.71487269209842,113.25938045613628,88.71487269209842
S003_P0002,2023-12-30,174,73.38640147741222,125.91331,143.51502896811954,100.17512482393198,113.25938045613628,100.17512482393198
S003_P0002,2023-12-31,321,95.47057100980392,201.19011,141.97981265044547,149.38753589480393,113.25938045613628,149.38753589480393
S003_P0002,2024-01-01,229,57.841484910483416,125.73599,143.5114817175821,92.46768250613688,113.25938045613628,92.46768250613688
S003_P0003,2023-12-26,308,145.52581840256684,151.99777,115.2000740980961,148.82651371725774,105.15081133856664,148.82651371725774
S003_P0003,2023-12-27,40,109.99246678599324,117.38378,130.03068513045096,113.7620365251367,105.15081133856664,113.7620365251367
S003_P0003,2023-12-28,223,72.51156637861773,107.89186,123.13162885003034,90.55551612552269,105.15081133856664,90.55551612552269
S003_P0003,2023-12-29,43,159.21963292203046,155.57513,129.65796821811392,157.36093643179493,105.15081133856664,157.36093643179493
S003_P0003,2023-12-30,265,114.79046734586646,133.71158,123.85241291427458,124.44023479947457,105.15081133856664,124.44023479947457
S003_P0003,2023-12-31,144,116.91030687428422,64.6688,129.03688867122182,90.26713836839926,105.15081133856664,90.26713836839926
S003_P0003,2024-01-01,9,77.11388228588471,72.15134,124.4082160134145,74.58298572008351,105.15081133856664,74.58298572008351
S003_P0004,2023-12-26,209,32.174460235365544,81.11102,128.47246119633607,57.13210571532912,80.80222136061234,57.13210571532912
S003_P0004,2023-12-27,12,114.0510427001608,150.2175,137.87993407776256,132.4959359230788,80.80222136061234,132.4959359230788
S003_P0004,2023-12-28,332,68.88689663385364,75.84834,126.56780403256737,72.43723275058828,80.80222136061234,72.43723275058828
S003_P0004,2023-12-29,154,22.791973651767183,43.239468,137.8615323890055,33.22019576936592,80.80222136061234,33.22019576936592
S003_P0004,2023-12-30,157,143.27245343119253,156.43634,126.62292949047,149.98603558128434,80.80222136061234,149.98603558128434
S003_P0004,2023-12-31,165,213.2418176282279,111.82798,137.80597128160989,161.52076043783165,80.80222136061234,161.52076043783165
S003_P0004,2024-01-01,36,175.42599888507462,154.96632,126.6782294729347,164.99156265368657,80.80222136061234,164.99156265368657
S003_P0005,2023-12-26,257,143.45437370473013,136.61186,143.37100548865035,139.96469171531777,108.3382485407796,139.96469171531777
S003_P0005,2023-12-27,89,152.15575233954362,114.911026,144.63602371159467,133.16094190637637,108.3382485407796,133.16094190637637
S003_P0005,2023-12-28,69,104.4365301624808,40.88519,143.72652981202023,72.0253466796156,108.3382485407796,72.0253466796156
S003_P0005,2023-12-29,248,100.99629740497572,123.40216,144.61129854689833,112.42328732843811,108.3382485407796,112.42328732843811
S003_P0005,2023-12-30,271,206.5977283546696,146.05733,143.74987582583967,175.72212519378812,108.3382485407796,175.72212519378812
S003_P0005,2023-12-31,6,159.10260976474189,197.51671,144.58857015427728,178.69380088472354,108.3382485407796,178.69380088472354
S003_P0005,2024-01-01,291,150.1247363510498,202.24374,143.77200453269103,176.7054282120144,108.3382485407796,176.7054282120144
S003_P0006,2023-12-26,25,89.8685417721981,76.70593,135.20001020149903,83.15560976837708,111.06858965288735,83.15560976837708
S003_P0006,2023-12-27,171,100.02051277343044,107.22833,142.6114232965851,103.69649955898092,111.06858965288735,103.69649955898092
S003_P0006,2023-12-28,301,185.6282785628659,205.77312,136.9369749553382,195.90214769580427,111.06858965288735,195.90214769580427
S003_P0006,2023-12-29,132,129.48634504449643,191.83018,142.5833998511942,161.28170087180325,111.06858965288735,161.28170087180325
S003_P0006,2023-12-30,230,129.81566307409807,116.153404,136.9517845890395,122.84791094630805,111.06858965288735,122.84791094630805
S003_P0006,2023-12-31,288,63.93089579107341,100.26372,142.56873010678137,82.46063613762598,111.06858965288735,82.46063613762598
S003_P0006,2024-01-01,366,150.09791998155544,244.32114,136.96641534130046,198.15176219096216,111.06858965288735,198.15176219096216
S003_P0007,2023-12-26,375,102.37698096523891,135.2457,134.1294958692274,119.14002767296707,77.09745365203275,119.14002767296707
S003_P0007,2023-12-27,172,59.22992651868384,67.12249,141.6507275030622,63.25513389415508,77.09745365203275,63.25513389415508
S003_P0007,2023-12-28,244,168.08796778196103,144.4315,135.87343928715475,156.02316921316088,77.09745365203275,156.02316921316088
S003_P0007,2023-12-29,100,152.18556589380918,177.53299,141.68793594770543,165.11275218796652,77.09745365203275,165.11275218796652
S003_P0007,2023-12-30,124,61.92486656517777,31.543728,135.9044601680015,46.430485896937114,77.09745365203275,46.430485896937114
S003_P0007,2023-12-31,56,90.05851924290805,110.2329,141.65967933981955,100.34745342902494,77.09745365203275,100.34745342902494
S003_P0007,2024-01-01,97,143.757324775669,113.00282,135.9326785267028,128.0725273400778,77.09745365203275,128.0725273400778
S003_P0008,2023-12-26,205,27.1465946803935,79.24182,117.43657124188807,53.71515959339281,58.59198402914809,53.71515959339281
S003_P0008,2023-12-27,55,161.30174201454426,120.46256,148.37961056708303,140.4737591871267,58.59198402914809,140.4737591871267
S003_P0008,2023-12-28,98,131.91692349870547,182.49449,119.80437717788789,157.7114824143657,58.59198402914809,157.7114824143657
S003_P0008,2023-12-29,186,106.1304023426731,72.30695,147.45610830937042,88.88044164790982,58.59198402914809,88.88044164790982
S003_P0008,2023-12-30,160,81.32778254609639,170.26442,120.72234764014166,126.68546764758722,58.59198402914809,126.68546764758722
S003_P0008,2023-12-31,18,129.02063728110312,209.29585,146.56905889588523,169.96099576774054,58.59198402914809,169.96099576774054
S003_P0008,2024-01-01,74,223.70285218003,188.41179,121.57997219568271,205.7044104682147,58.59198402914809,205.7044104682147
S003_P0009,2023-12-26,147,121.9048483581517,153.04568,129.409546393521,137.78667249549432,62.43126234059192,137.78667249549432
S003_P0009,2023-12-27,114,76.52025405350378,142.11787,144.12934091554865,109.97503818621686,62.43126234059192,109.97503818621686
S003_P0009,2023-12-28,304,82.20055994413231,109.54433,136.39006823480082,96.14588267262482,62.43126234059192,96.14588267262482
S003_P0009,2023-12-29,194,118.9721543609554,213.59752,144.4638783558083,167.23109083686813,62.43126234059192,167.23109083686813
S003_P0009,2023-12-30,190,211.69252890559423,248.06216,136.4456251232987,230.24104076374118,62.43126234059192,230.24104076374118
S003_P0009,2023-12-31,114,194.56008653605065,153.71687,144.42930077826298,173.7300461026648,62.43126234059192,173.7300461026648
S003_P0009,2024-01-01,14,85.04432377810588,79.54745,136.48115515006896,82.24091815127187,62.43126234059192,82.24091815127187
S003_P0010,2023-12-26,18,98.38635051915328,166.67789,130.2835532465935,133.2150356543851,87.90863134690893,133.2150356543851
S003_P0010,2023-12-27,86,133.22504737848686,117.76518,136.08985602691155,125.34051501545856,87.90863134690893,125.34051501545856
S003_P0010,2023-12-28,141,56.9149047285734,44.68088,136.03847225735075,50.67555211700096,87.90863134690893,50.67555211700096
S003_P0010,2023-12-29,210,43.17879244683435,19.562326,135.96466889455593,31.134394558948827,87.90863134690893,31.134394558948827
S003_P0010,2023-12-30,38,184.41277212118,222.7774,136.03995166228225,203.9787323393782,87.90863134690893,203.9787323393782
S003_P0010,2023-12-31,131,107.1611427920464,24.253464,135.96588673517934,64.87822660810274,87.90863134690893,64.87822660810274
S003_P0010,2024-01-01,398,191.76798669335585,320.59976,136.03869576602554,257.47219107974433,87.90863134690893,257.47219107974433
S003_P0011,2023-12-26,254,221.3979120923943,125.84038,139.2119742091826,172.6635707252732,75.21346216116468,172.6635707252732
S003_P0011,2023-12-27,3,153.83171045189647,148.18172,138.30043049414843,150.95021532142925,75.21346216116468,150.95021532142925
S003_P0011,2023-12-28,187,193.0080311135607,228.80971,139.09811743438965,211.26688734564473,75.21346216116468,211.26688734564473
S003_P0011,2023-12-29,165,95.77019879828218,77.34002,138.30623050037914,86.37080761115826,75.21346216116468,86.37080761115826
S003_P0011,2023-12-30,118,173.83085496777403,111.9929,139.09274070448294,142.29349793420928,75.21346216116468,142.29349793420928
S003_P0011,2023-12-31,290,47.334101049233496,24.317804,138.31156935911744,35.595789554124416,75.21346216116468,35.595789554124416
S003_P0011,2024-01-01,108,211.0827211488578,213.76369,139.0874380909867,212.45001526294033,75.21346216116468,212.45001526294033
S003_P0012,2023-12-26,108,178.96495813592952,179.91985,130.5465367300641,179.45195298660548,60.07735552220789,179.45195298660548
S003_P0012,2023-12-27,65,195.2643044520748,199.60867,128.0200808116834,197.47993088151665,60.07735552220789,197.47993088151665
S003_P0012,2023-12-28,251,89.18699554938904,120.87377,127.87451285495216,105.34725051920063,60.07735552220789,105.34725051920063
S003_P0012,2023-12-29,132,177.11909942817996,178.51505,128.21868437508545,177.8310342198082,60.07735552220789,177.8310342198082
S003_P0012,2023-12-30,61,98.79245641455466,166.8419,127.87066651305187,133.4976726431318,60.07735552220789,133.4976726431318
S003_P0012,2023-12-31,44,115.98631235632848,119.764656,128.2075816325946,117.91326761460095,60.07735552220789,117.91326761460095
S003_P0012,2024-01-01,94,175.61925113474365,148.07706,127.88254349521968,161.57273365602438,60.07735552220789,161.57273365602438
S003_P0013,2023-12-26,74,62.47184665169151,95.506226,144.8312721899294,79.31938011932883,76.0385683496141,79.31938011932883
S003_P0013,2023-12-27,329,105.63762123312694,208.00848,150.1119536702325,157.8467592042322,76.0385683496141,157.8467592042322
S003_P0013,2023-12-28,23,119.83739824394657,76.16084,143.9915927379497,97.56235353953382,76.0385683496141,97.56235353953382
S003_P0013,2023-12-29,116,61.31054894126729,67.11882,150.02105985904694,64.27276718122097,76.0385683496141,64.27276718122097
S003_P0013,2023-12-30,119,132.1972171370512,91.62838,144.1056489018331,111.5071101971551,76.0385683496141,111.5071101971551
S003_P0013,2023-12-31,88,45.11516350916331,30.53533,149.90849692202173,37.67944841949002,76.0385683496141,37.67944841949002
S003_P0013,2024-01-01,115,181.8510149389626,191.02948,144.21608798399745,186.53203212009169,76.0385683496141,186.53203212009169
S003_P0014,2023-12-26,291,178.75731081022658,109.84922,139.99920061561795,143.61418449701102,76.4834671863841,143.61418449701102
S003_P0014,2023-12-27,62,124.77813953081228,96.233116,146.62962093738133,110.22017753009801,76.4834671863841,110.22017753009801
S003_P0014,2023-12-28,262,109.56861365381197,49.58237,141.12637281841333,78.97562939036786,76.4834671863841,78.97562939036786
S003_P0014,2023-12-29,181,136.33058498393018,239.81732,146.63812296506296,189.1088198421258,76.4834671863841,189.1088198421258
S003_P0014,2023-12-30,81,26.49924490942238,15.482483,141.13534319700815,20.880696335616967,76.4834671863841,20.880696335616967
S003_P0014,2023-12-31,125,87.72901569345237,209.53593,146.62943557713464,149.85054198979165,76.4834671863841,149.85054198979165
S003_P0014,2024-01-01,74,187.0295507886169,216.03627,141.14402100263965,201.82297758642227,76.4834671863841,201.82297758642227
S003_P0015,2023-12-26,46,98.098463834223,101.1783,138.3285324017107,99.66918027876926,72.83154123405107,99.66918027876926
S003_P0015,2023-12-27,106,78.93368649002457,139.88356,137.98974418267,110.01812198011203,72.83154123405107,110.01812198011203
S003_P0015,2023-12-28,114,28.36702451716217,168.70389,138.66449660672689,99.93882591340947,72.83154123405107,99.93882591340947
S003_P0015,2023-12-29,297,23.831947491259427,68.909294,137.9886857122042,46.82139421071712,72.83154123405107,46.82139421071712
S003_P0015,2023-12-30,220,276.5886759935004,226.41264,138.66241750203866,250.9988976368152,72.83154123405107,250.9988976368152
S003_P0015,2023-12-31,53,181.6632321776058,80.70569,137.99078775395756,130.17488566702684,72.83154123405107,130.17488566702684
S003_P0015,2024-01-01,174,120.60124546819728,125.84631,138.66032174328012,123.27622837941666,72.83154123405107,123.27622837941666
S003_P0016,2023-12-26,96,240.52841248467865,218.18352,142.93248874921463,229.13251731749253,94.56531810322323,229.13251731749253
S003_P0016,2023-12-27,305,153.95431463519628,125.15377,140.77768841070974,139.26603687124617,94.56531810322323,139.26603687124617
S003_P0016,2023-12-28,67,77.0505168153954,6.525021,142.7780095915795,41.082513949543745,94.56531810322323,41.082513949543745
S003_P0016,2023-12-29,4,124.94715040431724,87.24262,140.79381931716114,105.71783989811544,94.56531810322323,105.71783989811544
S003_P0016,2023-12-30,224,147.10069239531433,179.812,142.76000667374393,163.783459273704,94.56531810322323,163.783459273704
S003_P0016,2023-12-31,1,118.03728874779762,48.36198,140.81162941721527,82.50288128642083,94.56531810322323,82.50288128642083
S003_P0016,2024-01-01,150,146.5806237083498,157.33217,142.74235746662535,152.06391231709142,94.56531810322323,152.06391231709142
S003_P0017,2023-12-26,165,249.30126806310693,250.6048,142.0993527944833,249.9660693509224,62.15022681202182,249.9660693509224
S003_P0017,2023-12-27,53,86.7304958501194,87.002945,143.72733539586318,86.8694449165585,62.15022681202182,86.8694449165585
S003_P0017,2023-12-28,244,130.800135810426,147.74133,142.55517326334294,139.44014484710874,62.15022681202182,139.44014484710874
S003_P0017,2023-12-29,138,176.14306245223014,115.68885,143.65250119800723,145.31141410159276,62.15022681202182,145.31141410159276
S003_P0017,2023-12-30,37,104.24966595272056,115.97549,142.62646361754702,110.22983621683306,62.15022681202182,110.22983621683306
S003_P0017,2023-12-31,132,201.51715907832263,276.5815,143.58584700144146,239.7999729483781,62.15022681202182,239.7999729483781
S003_P0017,2024-01-01,44,212.4183744252182,176.56621,142.6887877932388,194.1337705683569,62.15022681202182,194.1337705683569
S003_P0018,2023-12-26,27,119.3553063768503,108.56188,138.82697749028335,113.85065892465664,108.42128250197418,113.85065892465664
S003_P0018,2023-12-27,67,182.5828865075272,131.15314,126.03875343880031,156.35371578868833,108.42128250197418,156.35371578868833
S003_P0018,2023-12-28,14,128.47664562027657,49.614357,137.99802993064134,88.25687842393552,108.42128250197418,88.25687842393552
S003_P0018,2023-12-29,265,95.44451393945027,63.3611,126.06496600849022,79.08197283033064,108.42128250197418,79.08197283033064
S003_P0018,2023-12-30,8,209.54235272400084,97.554886,137.9650395895314,152.4287446947604,108.42128250197418,152.4287446947604
S003_P0018,2023-12-31,2,185.25828950956583,203.92227,126.09780668240778,194.77691955968726,108.42128250197418,194.77691955968726
S003_P0018,2024-01-01,219,100.27692078473405,181.62857,137.93228904582642,141.76626188451968,108.42128250197418,141.76626188451968
S003_P0019,2023-12-26,237,145.11175518867108,127.587395,141.3632798997994,136.17433149244883,87.18703357952361,136.17433149244883
S003_P0019,2023-12-27,18,121.42950307493386,90.40963,143.06762265590618,105.60936780671759,87.18703357952361,105.60936780671759
S003_P0019,2023-12-28,275,295.96142841833523,121.674416,142.9442182963904,207.07505208498426,87.18703357952361,207.07505208498426
S003_P0019,2023-12-29,10,105.33072272092754,135.63446,143.00642414897257,120.7856287332545,87.18703357952361,120.7856287332545
S003_P0019,2023-12-30,208,153.30328812284213,191.25893,142.94672459629993,172.66066548019265,87.18703357952361,172.66066548019265
S003_P0019,2023-12-31,184,114.10951986421112,142.23901,143.0061848778295,128.45555983346344,87.18703357952361,128.45555983346344
S003_P0019,2024-01-01,184,161.02956141416877,78.21939,142.9468759612471,118.7963739929427,87.18703357952361,118.7963739929427
S003_P0020,2023-12-26,260,143.16155889087386,107.73374,138.22872023766345,125.09337125652819,104.12417072539938,125.09337125652819
S003_P0020,2023-12-27,22,134.2306341501673,103.79549,124.98641111748717,118.70871063358199,104.12417072539938,118.70871063358199
S003_P0020,2023-12-28,142,243.4300850710872,144.5468,147.33665224713303,192.99960968483273,104.12417072539938,192.99960968483273
S003_P0020,2023-12-29,48,147.6698843089685,165.29257,131.01147115629996,156.65745401139458,104.12417072539938,156.65745401139458
S003_P0020,2023-12-30,1,125.03077577104206,114.18851,141.8395764517987,119.5012202278106,104.12417072539938,119.5012202278106
S003_P0020,2023-12-31,17,194.03917154408728,265.92432,134.78732223825918,230.70059725660275,104.12417072539938,230.70059725660275
S003_P0020,2024-01-01,277,223.311136563554,309.1501,139.36347864776226,267.08900791614144,104.12417072539938,267.08900791614144
S004_P0001,2023-12-26,359,167.40011861573458,134.2237,137.3851147678617,150.48014512170994,125.47575440225395,150.48014512170994
S004_P0001,2023-12-27,40,114.38000162824736,73.68691,142.2145802945388,93.6265248978412,125.47575440225395,93.6265248978412
S004_P0001,2023-12-28,118,229.9383131205008,140.72162,134.87082544589632,184.4377996290454,125.47575440225395,184.4377996290454
S004_P0001,2023-12-29,33,3.990513394155421,6.822777,142.19587589913772,5.434967833136157,125.47575440225395,5.434967833136157
S004_P0001,2023-12-30,106,167.19191661115218,187.99245,134.87152227489807,177.80018863946458,125.47575440225395,177.80018863946458
S004_P0001,2023-12-31,86,153.827020959837,155.66481,142.19505114469243,154.76429337032013,125.47575440225395,154.76429337032013
S004_P0001,2024-01-01,496,144.635701884887,142.74971,134.8723460265737,143.67384602359462,125.47575440225395,143.67384602359462
S004_P0002,2023-12-26,345,185.015601145704,103.08033,133.14977085500087,143.22861286139496,102.34364273965105,143.22861286139496
S004_P0002,2023-12-27,250,103.89797061647498,74.08915,126.9753592832345,88.69547210207274,102.34364273965105,88.69547210207274
S004_P0002,2023-12-28,93,65.19974930184962,50.461613,133.85836350128565,57.683299787906314,102.34364273965105,57.683299787906314
S004_P0002,2023-12-29,13,97.79664224048804,100.5875,127.09775301754291,99.21997969783914,102.34364273965105,99.21997969783914
S004_P0002,2023-12-30,241,71.2400602487115,114.56737,133.72536188887952,93.33698822186864,102.34364273965105,93.33698822186864
S004_P0002,2023-12-31,194,148.15621835463077,121.87612,127.22834140996146,134.7533681937691,102.34364273965105,134.7533681937691
S004_P0002,2024-01-01,180,128.686805079628,143.1392,133.59734333056767,136.0575264890177,102.34364273965105,136.0575264890177
S004_P0003,2023-12-26,34,132.7929698596128,94.27583,138.06408430532736,113.14922853121028,91.61675752676057,113.14922853121028
S004_P0003,2023-12-27,12,199.5102052889785,216.84065,123.61470162842286,208.34873209159946,91.61675752676057,208.34873209159946
S004_P0003,2023-12-28,273,105.27947530147787,112.426414,131.09650756217775,108.92441403772415,91.61675752676057,108.92441403772415
S004_P0003,2023-12-29,218,59.8903721411608,47.106163,125.4153023379613,53.370425479168794,91.61675752676057,53.370425479168794
S004_P0003,2023-12-30,167,94.01655027827934,44.484673,130.04846867613333,68.75529286635688,91.61675752676057,68.75529286635688
S004_P0003,2023-12-31,33,120.68530392808294,134.69122,126.23155327905216,127.82832112476063,91.61675752676057,127.82832112476063
S004_P0003,2024-01-01,72,155.40274992278412,162.60959,129.38033369991655,159.0782383621642,91.61675752676057,159.0782383621642
S004_P0004,2023-12-26,0,92.90874210139712,103.16753,130.5249151091404,98.14072392968458,84.36862558561484,98.14072392968458
S004_P0004,2023-12-27,86,128.37926929924666,70.44734,131.88310898105635,98.83398535663085,84.36862558561484,98.83398535663085
S004_P0004,2023-12-28,139,211.3871085269888,231.9288,130.26198797207184,221.8633711782245,84.36862558561484,221.8633711782245
S004_P0004,2023-12-29,237,115.31716847139477,132.56326,131.87702327283932,124.11267515098345,84.36862558561484,124.11267515098345
S004_P0004,2023-12-30,12,81.6395681291584,81.08375,130.26862250581206,81.35610088328761,84.36862558561484,81.35610088328761
S004_P0004,2023-12-31,184,164.65895983464068,190.89302,131.87041476972476,178.03833051897394,84.36862558561484,178.03833051897394
S004_P0004,2024-01-01,6,200.1883841511155,245.87625,130.27520385891629,223.4891957340466,84.36862558561484,223.4891957340466
S004_P0005,2023-12-26,32,211.81690493660813,149.49365,131.95121975251766,180.03204491893797,52.22713748693195,180.03204491893797
S004_P0005,2023-12-27,240,149.11309653690253,111.42654,132.46263828294698,129.89295270308224,52.22713748693195,129.89295270308224
S004_P0005,2023-12-28,176,81.03464179129344,47.76573,133.63920441550107,64.0674967777338,52.22713748693195,64.0674967777338
S004_P0005,2023-12-29,85,110.80904802741462,71.25298,133.30002440579435,90.63545333343316,52.22713748693195,90.63545333343316
S004_P0005,2023-12-30,150,53.78734373864712,108.86818,133.48665587758126,81.87857023193709,52.22713748693195,81.87857023193709
S004_P0005,2023-12-31,134,136.88944423419562,195.98706,133.40464750301547,167.02922827475587,52.22713748693195,167.02922827475587
S004_P0005,2024-01-01,112,210.4069796605104,149.6232,133.44320581126075,179.40725203365008,52.22713748693195,179.40725203365008
S004_P0006,2023-12-26,164,179.20433160860753,169.9714,141.53695025837487,174.49553648821768,87.24396243014293,174.49553648821768
S004_P0006,2023-12-27,246,193.8908484962417,187.37752,143.4183504887369,190.56905096315842,87.24396243014293,190.56905096315842
