sku,date,forecast,forecast_arima,mae_arima,final_forecast
S003_P0012,2023-12-27,146.38459115184224,,60.07735552220789,146.38459115184224
S003_P0012,2023-12-28,109.27035435631691,,60.07735552220789,109.27035435631691
S003_P0012,2023-12-29,146.89318505460113,,60.07735552220789,146.89318505460113
S003_P0012,2023-12-30,137.3877624073604,,60.07735552220789,137.3877624073604
S003_P0012,2023-12-31,158.44973007488136,,60.07735552220789,158.44973007488136
S003_P0012,2024-01-01,139.11324916119798,,60.07735552220789,139.11324916119798
S003_P0013,2023-12-26,87.82482754819455,,76.0385683496141,87.82482754819455
S003_P0013,2023-12-27,128.97748168181536,,76.0385683496141,128.97748168181536
S003_P0013,2023-12-28,130.71838924235578,,76.0385683496141,130.71838924235578
S003_P0013,2023-12-29,79.39176932758062,,76.0385683496141,79.39176932758062
S003_P0013,2023-12-30,122.53254137417105,,76.0385683496141,122.53254137417105
S003_P0013,2023-12-31,76.62196864433902,,76.0385683496141,76.62196864433902
S003_P0013,2024-01-01,213.9903156326517,,76.0385683496141,213.9903156326517
S003_P0014,2023-12-26,197.220593566997,,76.4834671863841,197.220593566997
S003_P0014,2023-12-27,54.31270195562973,,76.4834671863841,54.31270195562973
S003_P0014,2023-12-28,118.44297958780884,,76.4834671863841,118.44297958780884
S003_P0014,2023-12-29,246.3326619037888,,76.4834671863841,246.3326619037888
S003_P0014,2023-12-30,74.98614828529966,,76.4834671863841,74.98614828529966
S003_P0014,2023-12-31,198.9514760889877,,76.4834671863841,198.9514760889877
S003_P0014,2024-01-01,190.36579064658437,,76.4834671863841,190.36579064658437
S003_P0015,2023-12-26,119.45976047364798,,72.83154123405107,119.45976047364798
S003_P0015,2023-12-27,142.03106634491348,,72.83154123405107,142.03106634491348
S003_P0015,2023-12-28,171.15517880717184,,72.83154123405107,171.15517880717184
S003_P0015,2023-12-29,84.14194053590711,,72.83154123405107,84.14194053590711
S003_P0015,2023-12-30,241.40472042426128,,72.83154123405107,241.40472042426128
S003_P0015,2023-12-31,157.05639342247883,,72.83154123405107,157.05639342247883
S003_P0015,2024-01-01,120.525350678285,,72.83154123405107,120.525350678285
S003_P0016,2023-12-26,265.14738836425124,,94.56531810322323,265.14738836425124
S003_P0016,2023-12-27,188.51967224605335,,94.56531810322323,188.51967224605335
S003_P0016,2023-12-28,151.50115764465528,,94.56531810322323,151.50115764465528
S003_P0016,2023-12-29,113.57758685100556,,94.56531810322323,113.57758685100556
S003_P0016,2023-12-30,155.51365400345992,,94.56531810322323,155.51365400345992
S003_P0016,2023-12-31,110.41797321184372,,94.56531810322323,110.41797321184372
S003_P0016,2024-01-01,120.27545793503675,,94.56531810322323,120.27545793503675
S003_P0017,2023-12-26,233.35975798286503,,62.15022681202182,233.35975798286503
S003_P0017,2023-12-27,156.00051234785286,,62.15022681202182,156.00051234785286
S003_P0017,2023-12-28,120.81171182899244,,62.15022681202182,120.81171182899244
S003_P0017,2023-12-29,101.43105325471387,,62.15022681202182,101.43105325471387
S003_P0017,2023-12-30,102.98590507666694,,62.15022681202182,102.98590507666694
S003_P0017,2023-12-31,197.1209250497349,,62.15022681202182,197.1209250497349
S003_P0017,2024-01-01,162.90409054361925,,62.15022681202182,162.90409054361925
S003_P0018,2023-12-26,104.80232543560884,,108.42128250197418,104.80232543560884
S003_P0018,2023-12-27,179.48093322369328,,108.42128250197418,179.48093322369328
S003_P0018,2023-12-28,125.0836436620656,,108.42128250197418,125.0836436620656
S003_P0018,2023-12-29,50.469408929426805,,108.42128250197418,50.469408929426805
S003_P0018,2023-12-30,138.93664065120714,,108.42128250197418,138.93664065120714
S003_P0018,2023-12-31,216.40614629186237,,108.42128250197418,216.40614629186237
S003_P0018,2024-01-01,149.7961202693021,,108.42128250197418,149.7961202693021
S003_P0019,2023-12-26,144.50670895706563,,87.18703357952361,144.50670895706563
S003_P0019,2023-12-27,109.8565644693096,,87.18703357952361,109.8565644693096
S003_P0019,2023-12-28,274.2906814357563,,87.18703357952361,274.2906814357563
S003_P0019,2023-12-29,154.978139501976,,87.18703357952361,154.978139501976
S003_P0019,2023-12-30,163.9151908594498,,87.18703357952361,163.9151908594498
S003_P0019,2023-12-31,118.8078502626506,,87.18703357952361,118.8078502626506
S003_P0019,2024-01-01,148.16944243983716,,87.18703357952361,148.16944243983716
S003_P0020,2023-12-26,73.59661831366222,,104.12417072539938,73.59661831366222
S003_P0020,2023-12-27,126.86615741882166,,104.12417072539938,126.86615741882166
S003_P0020,2023-12-28,129.32991263332767,,104.12417072539938,129.32991263332767
S003_P0020,2023-12-29,122.11661613949975,,104.12417072539938,122.11661613949975
S003_P0020,2023-12-30,167.28854208986814,,104.12417072539938,167.28854208986814
S003_P0020,2023-12-31,229.3936960911202,,104.12417072539938,229.3936960911202
S003_P0020,2024-01-01,241.6071229624292,,104.12417072539938,241.6071229624292
S004_P0001,2023-12-26,167.8895994347802,,125.47575440225395,167.8895994347802
S004_P0001,2023-12-27,169.00605144859202,,125.47575440225395,169.00605144859202
S004_P0001,2023-12-28,163.17673277580266,,125.47575440225395,163.17673277580266
S004_P0001,2023-12-29,23.357097854071885,,125.47575440225395,23.357097854071885
S004_P0001,2023-12-30,174.4784461266422,,125.47575440225395,174.4784461266422
S004_P0001,2023-12-31,132.8029205716365,,125.47575440225395,132.8029205716365
S004_P0001,2024-01-01,153.80804083065482,,125.47575440225395,153.80804083065482
S004_P0002,2023-12-26,165.4016403142681,,102.34364273965105,165.4016403142681
S004_P0002,2023-12-27,112.11692386745857,,102.34364273965105,112.11692386745857
S004_P0002,2023-12-28,118.1945083446436,,102.34364273965105,118.1945083446436
S004_P0002,2023-12-29,127.73791248986544,,102.34364273965105,127.73791248986544
S004_P0002,2023-12-30,111.67174399723788,,102.34364273965105,111.67174399723788
S004_P0002,2023-12-31,193.57260855009395,,102.34364273965105,193.57260855009395
S004_P0002,2024-01-01,145.34910771025525,,102.34364273965105,145.34910771025525
S004_P0003,2023-12-26,157.8998627864565,,91.61675752676057,157.8998627864565
S004_P0003,2023-12-27,178.20811543902204,,91.61675752676057,178.20811543902204
S004_P0003,2023-12-28,62.26435072200974,,91.61675752676057,62.26435072200974
S004_P0003,2023-12-29,77.93085195717924,,91.61675752676057,77.93085195717924
S004_P0003,2023-12-30,134.0567702262377,,91.61675752676057,134.0567702262377
S004_P0003,2023-12-31,140.99819636475593,,91.61675752676057,140.99819636475593
S004_P0003,2024-01-01,202.8369020855013,,91.61675752676057,202.8369020855013
S004_P0004,2023-12-26,104.99428457689942,,84.36862558561484,104.99428457689942
S004_P0004,2023-12-27,175.99038816254728,,84.36862558561484,175.99038816254728
S004_P0004,2023-12-28,165.30322195641625,,84.36862558561484,165.30322195641625
S004_P0004,2023-12-29,126.79157695506676,,84.36862558561484,126.79157695506676
S004_P0004,2023-12-30,95.08842142100322,,84.36862558561484,95.08842142100322
S004_P0004,2023-12-31,160.6099464047743,,84.36862558561484,160.6099464047743
S004_P0004,2024-01-01,256.4244451933905,,84.36862558561484,256.4244451933905
S004_P0005,2023-12-26,204.28634611737863,,52.22713748693195,204.28634611737863
S004_P0005,2023-12-27,123.5808626080976,,52.22713748693195,123.5808626080976
S004_P0005,2023-12-28,109.3810318906153,,52.22713748693195,109.3810318906153
S004_P0005,2023-12-29,154.50174725473022,,52.22713748693195,154.50174725473022
S004_P0005,2023-12-30,97.77944591079957,,52.22713748693195,97.77944591079957
S004_P0005,2023-12-31,167.39655506004323,,52.22713748693195,167.39655506004323
S004_P0005,2024-01-01,149.7927674616426,,52.22713748693195,149.7927674616426
S004_P0006,2023-12-26,130.9991033834192,,87.24396243014293,130.9991033834192
S004_P0006,2023-12-27,162.9198054800237,,87.24396243014293,162.9198054800237
S004_P0006,2023-12-28,82.49495403873132,,87.24396243014293,82.49495403873132
S004_P0006,2023-12-29,214.72304546724467,,87.24396243014293,214.72304546724467
S004_P0006,2023-12-30,97.3548058459871,,87.24396243014293,97.3548058459871
S004_P0006,2023-12-31,124.43272109339554,,87.24396243014293,124.43272109339554
S004_P0006,2024-01-01,187.8895999458068,,87.24396243014293,187.8895999458068
S004_P0007,2023-12-26,113.14698328576242,,68.69708073066604,113.14698328576242
S004_P0007,2023-12-27,129.4239850616931,,68.69708073066604,129.4239850616931
S004_P0007,2023-12-28,107.83247531381684,,68.69708073066604,107.83247531381684
S004_P0007,2023-12-29,113.51656337633624,,68.69708073066604,113.51656337633624
S004_P0007,2023-12-30,159.72468810529753,,68.69708073066604,159.72468810529753
S004_P0007,2023-12-31,63.32195201738787,,68.69708073066604,63.32195201738787
S004_P0007,2024-01-01,146.3085829880208,,68.69708073066604,146.3085829880208
S004_P0008,2023-12-26,119.203839216909,,132.21576044292206,119.203839216909
S004_P0008,2023-12-27,121.81271125360894,,132.21576044292206,121.81271125360894
S004_P0008,2023-12-28,100.8654612048031,,132.21576044292206,100.8654612048031
S004_P0008,2023-12-29,67.55989157911323,,132.21576044292206,67.55989157911323
S004_P0008,2023-12-30,106.2105741925544,,132.21576044292206,106.2105741925544
S004_P0008,2023-12-31,103.38433472489191,,132.21576044292206,103.38433472489191
S004_P0008,2024-01-01,151.9967852786178,,132.21576044292206,151.9967852786178
S004_P0009,2023-12-26,91.87220853712446,,52.35104820188821,91.87220853712446
S004_P0009,2023-12-27,110.32082655849972,,52.35104820188821,110.32082655849972
S004_P0009,2023-12-28,181.0520040174228,,52.35104820188821,181.0520040174228
S004_P0009,2023-12-29,91.35727554545488,,52.35104820188821,91.35727554545488
S004_P0009,2023-12-30,115.71523315632297,,52.35104820188821,115.71523315632297
S004_P0009,2023-12-31,178.31448826584227,,52.35104820188821,178.31448826584227
S004_P0009,2024-01-01,164.1612829559389,,52.35104820188821,164.1612829559389
S004_P0010,2023-12-26,110.34989753478835,,50.78273523906247,110.34989753478835
S004_P0010,2023-12-27,89.30885340670585,,50.78273523906247,89.30885340670585
S004_P0010,2023-12-28,95.9897713701236,,50.78273523906247,95.9897713701236
S004_P0010,2023-12-29,84.29158394360819,,50.78273523906247,84.29158394360819
S004_P0010,2023-12-30,131.6583088424768,,50.78273523906247,131.6583088424768
S004_P0010,2023-12-31,40.48007496,,50.78273523906247,40.48007496
S004_P0010,2024-01-01,195.10710174531715,,50.78273523906247,195.10710174531715
S004_P0011,2023-12-26,132.30844262903702,,89.44147560575195,132.30844262903702
S004_P0011,2023-12-27,222.59285263039067,,89.44147560575195,222.59285263039067
S004_P0011,2023-12-28,53.764688984198585,,89.44147560575195,53.764688984198585
S004_P0011,2023-12-29,152.2463050121144,,89.44147560575195,152.2463050121144
S004_P0011,2023-12-30,157.3399184697642,,89.44147560575195,157.3399184697642
S004_P0011,2023-12-31,98.45634808966776,,89.44147560575195,98.45634808966776
S004_P0011,2024-01-01,107.45245382494198,,89.44147560575195,107.45245382494198
S004_P0012,2023-12-26,156.86756699426826,,74.36698518245755,156.86756699426826
S004_P0012,2023-12-27,166.00812357359783,,74.36698518245755,166.00812357359783
S004_P0012,2023-12-28,103.46908585172496,,74.36698518245755,103.46908585172496
S004_P0012,2023-12-29,118.86835867053568,,74.36698518245755,118.86835867053568
S004_P0012,2023-12-30,186.18310901609743,,74.36698518245755,186.18310901609743
S004_P0012,2023-12-31,96.77275567733,,74.36698518245755,96.77275567733
S004_P0012,2024-01-01,109.9652293408922,,74.36698518245755,109.9652293408922
S004_P0013,2023-12-26,82.22835155696289,,110.31087942923251,82.22835155696289
S004_P0013,2023-12-27,124.55774559361264,,110.31087942923251,124.55774559361264
S004_P0013,2023-12-28,124.85182933879722,,110.31087942923251,124.85182933879722
S004_P0013,2023-12-29,174.74959054162304,,110.31087942923251,174.74959054162304
S004_P0013,2023-12-30,174.3173747418557,,110.31087942923251,174.3173747418557
S004_P0013,2023-12-31,149.59138350660044,,110.31087942923251,149.59138350660044
S004_P0013,2024-01-01,107.7807695292038,,110.31087942923251,107.7807695292038
S004_P0014,2023-12-26,119.14876641219657,,48.74186317114012,119.14876641219657
S004_P0014,2023-12-27,114.12715494516354,,48.74186317114012,114.12715494516354
S004_P0014,2023-12-28,131.57808046756753,,48.74186317114012,131.57808046756753
S004_P0014,2023-12-29,126.34231152162116,,48.74186317114012,126.34231152162116
S004_P0014,2023-12-30,73.98859406739565,,48.74186317114012,73.98859406739565
S004_P0014,2023-12-31,114.5201460426704,,48.74186317114012,114.5201460426704
S004_P0014,2024-01-01,122.57688846613156,,48.74186317114012,122.57688846613156
S004_P0015,2023-12-26,189.82675046029624,,77.38523379092165,189.82675046029624
S004_P0015,2023-12-27,171.863291420091,,77.38523379092165,171.863291420091
S004_P0015,2023-12-28,138.87163625232984,,77.38523379092165,138.87163625232984
S004_P0015,2023-12-29,116.0958354682725,,77.38523379092165,116.0958354682725
S004_P0015,2023-12-30,123.8174136616995,,77.38523379092165,123.8174136616995
S004_P0015,2023-12-31,111.3355160939388,,77.38523379092165,111.3355160939388
S004_P0015,2024-01-01,202.6901997867305,,77.38523379092165,202.6901997867305
S004_P0016,2023-12-26,179.37012814542058,,45.90191318058063,179.37012814542058
S004_P0016,2023-12-27,153.84025155275816,,45.90191318058063,153.84025155275816
S004_P0016,2023-12-28,201.3619671532249,,45.90191318058063,201.3619671532249
S004_P0016,2023-12-29,146.8841897291733,,45.90191318058063,146.8841897291733
S004_P0016,2023-12-30,165.40565258138977,,45.90191318058063,165.40565258138977
S004_P0016,2023-12-31,122.62744967817356,,45.90191318058063,122.62744967817356
S004_P0016,2024-01-01,68.79447674449747,,45.90191318058063,68.79447674449747
S004_P0017,2023-12-26,157.146361113806,,82.69307438817782,157.146361113806
S004_P0017,2023-12-27,70.96628769233455,,82.69307438817782,70.96628769233455
S004_P0017,2023-12-28,119.89780090018914,,82.69307438817782,119.89780090018914
S004_P0017,2023-12-29,191.2623099961398,,82.69307438817782,191.2623099961398
S004_P0017,2023-12-30,77.74343309465482,,82.69307438817782,77.74343309465482
S004_P0017,2023-12-31,111.67009579622768,,82.69307438817782,111.67009579622768
S004_P0017,2024-01-01,196.47993646154768,,82.69307438817782,196.47993646154768
S004_P0018,2023-12-26,187.83046838348855,,85.54941415211503,187.83046838348855
S004_P0018,2023-12-27,127.01720376301824,,85.54941415211503,127.01720376301824
S004_P0018,2023-12-28,173.0749032731212,,85.54941415211503,173.0749032731212
S004_P0018,2023-12-29,173.85705776373538,,85.54941415211503,173.85705776373538
S004_P0018,2023-12-30,134.62790526781845,,85.54941415211503,134.62790526781845
S004_P0018,2023-12-31,138.85776574984908,,85.54941415211503,138.85776574984908
S004_P0018,2024-01-01,100.5390999200975,,85.54941415211503,100.5390999200975
S004_P0019,2023-12-26,149.49573962253112,,95.21619488857384,149.49573962253112
S004_P0019,2023-12-27,41.83758967883104,,95.21619488857384,41.83758967883104
S004_P0019,2023-12-28,109.72094560547076,,95.21619488857384,109.72094560547076
S004_P0019,2023-12-29,104.10674953958645,,95.21619488857384,104.10674953958645
S004_P0019,2023-12-30,41.361722219928055,,95.21619488857384,41.361722219928055
S004_P0019,2023-12-31,85.37551097553992,,95.21619488857384,85.37551097553992
S004_P0019,2024-01-01,189.45837481399343,,95.21619488857384,189.45837481399343
S004_P0020,2023-12-26,86.594921575942,,45.096987431477885,86.594921575942
S004_P0020,2023-12-27,47.04995379390034,,45.096987431477885,47.04995379390034
S004_P0020,2023-12-28,92.97460153577302,,45.096987431477885,92.97460153577302
S004_P0020,2023-12-29,162.0891679229449,,45.096987431477885,162.0891679229449
S004_P0020,2023-12-30,73.10870281869728,,45.096987431477885,73.10870281869728
S004_P0020,2023-12-31,62.91185207325185,,45.096987431477885,62.91185207325185
S004_P0020,2024-01-01,189.06884032760928,,45.096987431477885,189.06884032760928
S005_P0001,2023-12-26,126.11255861308116,,75.91313924634106,126.11255861308116
S005_P0001,2023-12-27,232.6739000691649,,75.91313924634106,232.6739000691649
S005_P0001,2023-12-28,174.310854118359,,75.91313924634106,174.310854118359
S005_P0001,2023-12-29,188.37456954123007,,75.91313924634106,188.37456954123007
S005_P0001,2023-12-30,151.7868938186656,,75.91313924634106,151.7868938186656
S005_P0001,2023-12-31,208.06504366821736,,75.91313924634106,208.06504366821736
S005_P0001,2024-01-01,161.46443583437716,,75.91313924634106,161.46443583437716
S005_P0002,2023-12-26,80.9852786921301,,72.4804060575544,80.9852786921301
S005_P0002,2023-12-27,138.75100991887894,,72.4804060575544,138.75100991887894
S005_P0002,2023-12-28,138.45982357921548,,72.4804060575544,138.45982357921548
S005_P0002,2023-12-29,228.6738898020929,,72.4804060575544,228.6738898020929
S005_P0002,2023-12-30,213.42362729689663,,72.4804060575544,213.42362729689663
S005_P0002,2023-12-31,145.38412065665256,,72.4804060575544,145.38412065665256
S005_P0002,2024-01-01,180.9083786607166,,72.4804060575544,180.9083786607166
S005_P0003,2023-12-26,181.71295381890508,,64.89502202749829,181.71295381890508
S005_P0003,2023-12-27,122.67430660904309,,64.89502202749829,122.67430660904309
S005_P0003,2023-12-28,145.4105708111572,,64.89502202749829,145.4105708111572
S005_P0003,2023-12-29,138.97509524153037,,64.89502202749829,138.97509524153037
S005_P0003,2023-12-30,64.53822235049884,,64.89502202749829,64.53822235049884
S005_P0003,2023-12-31,151.577264323652,,64.89502202749829,151.577264323652
S005_P0003,2024-01-01,199.2582495544889,,64.89502202749829,199.2582495544889
S005_P0004,2023-12-26,137.41317560550436,,56.74658519206498,137.41317560550436
S005_P0004,2023-12-27,85.18287148949545,,56.74658519206498,85.18287148949545
S005_P0004,2023-12-28,123.16476280605173,,56.74658519206498,123.16476280605173
S005_P0004,2023-12-29,74.76472701500037,,56.74658519206498,74.76472701500037
S005_P0004,2023-12-30,148.59026427029443,,56.74658519206498,148.59026427029443
S005_P0004,2023-12-31,114.14345306722532,,56.74658519206498,114.14345306722532
S005_P0004,2024-01-01,124.52518496701832,,56.74658519206498,124.52518496701832
S005_P0005,2023-12-26,231.3310165791765,,125.76459708233756,231.3310165791765
S005_P0005,2023-12-27,179.94256260642013,,125.76459708233756,179.94256260642013
S005_P0005,2023-12-28,134.77931761562712,,125.76459708233756,134.77931761562712
S005_P0005,2023-12-29,140.09505748653282,,125.76459708233756,140.09505748653282
S005_P0005,2023-12-30,152.70548936895517,,125.76459708233756,152.70548936895517
S005_P0005,2023-12-31,158.9861473506735,,125.76459708233756,158.9861473506735
S005_P0005,2024-01-01,144.09262645938833,,125.76459708233756,144.09262645938833
S005_P0006,2023-12-26,184.4030587573099,,120.6501976317508,184.4030587573099
S005_P0006,2023-12-27,126.83241346602622,,120.6501976317508,126.83241346602622
S005_P0006,2023-12-28,103.84201996676909,,120.6501976317508,103.84201996676909
S005_P0006,2023-12-29,105.21444396958128,,120.6501976317508,105.21444396958128
S005_P0006,2023-12-30,133.7548531036661,,120.6501976317508,133.7548531036661
S005_P0006,2023-12-31,145.19144438086494,,120.6501976317508,145.19144438086494
S005_P0006,2024-01-01,33.64745511952542,,120.6501976317508,33.64745511952542
S005_P0007,2023-12-26,194.02415717483763,,66.48978780082639,194.02415717483763
S005_P0007,2023-12-27,104.17210593113734,,66.48978780082639,104.17210593113734
S005_P0007,2023-12-28,124.19357425110069,,66.48978780082639,124.19357425110069
S005_P0007,2023-12-29,116.09001921964564,,66.48978780082639,116.09001921964564
S005_P0007,2023-12-30,163.66792607638695,,66.48978780082639,163.66792607638695
S005_P0007,2023-12-31,118.2848290868662,,66.48978780082639,118.2848290868662
S005_P0007,2024-01-01,186.8232453363273,,66.48978780082639,186.8232453363273
S005_P0008,2023-12-26,198.2876912021856,,95.56498146779283,198.2876912021856
S005_P0008,2023-12-27,143.7406368157878,,95.56498146779283,143.7406368157878
S005_P0008,2023-12-28,109.91382487184644,,95.56498146779283,109.91382487184644
S005_P0008,2023-12-29,172.1994842034557,,95.56498146779283,172.1994842034557
S005_P0008,2023-12-30,102.7126245204004,,95.56498146779283,102.7126245204004
S005_P0008,2023-12-31,148.9584172873497,,95.56498146779283,148.9584172873497
S005_P0008,2024-01-01,170.28448341142013,,95.56498146779283,170.28448341142013
S005_P0009,2023-12-26,89.67089186088998,,83.10793234294339,89.67089186088998
S005_P0009,2023-12-27,77.13314942109213,,83.10793234294339,77.13314942109213
S005_P0009,2023-12-28,214.68057971863325,,83.10793234294339,214.68057971863325
S005_P0009,2023-12-29,165.29967180679472,,83.10793234294339,165.29967180679472
S005_P0009,2023-12-30,147.6524708794716,,83.10793234294339,147.6524708794716
S005_P0009,2023-12-31,124.2577209632142,,83.10793234294339,124.2577209632142
S005_P0009,2024-01-01,94.11392730888412,,83.10793234294339,94.11392730888412
S005_P0010,2023-12-26,76.01125951907856,,69.02135262536436,76.01125951907856
S005_P0010,2023-12-27,158.7765938284033,,69.02135262536436,158.7765938284033
S005_P0010,2023-12-28,140.26632866439869,,69.02135262536436,140.26632866439869
S005_P0010,2023-12-29,235.56290006933412,,69.02135262536436,235.56290006933412
S005_P0010,2023-12-30,171.91601362572197,,69.02135262536436,171.91601362572197
S005_P0010,2023-12-31,219.68466884108145,,69.02135262536436,219.68466884108145
S005_P0010,2024-01-01,123.26370911112753,,69.02135262536436,123.26370911112753
S005_P0011,2023-12-26,136.94285066311355,,101.52056375934067,136.94285066311355
S005_P0011,2023-12-27,103.5384187005835,,101.52056375934067,103.5384187005835
S005_P0011,2023-12-28,109.4138212156541,,101.52056375934067,109.4138212156541
S005_P0011,2023-12-29,177.99517136519074,,101.52056375934067,177.99517136519074
S005_P0011,2023-12-30,124.62863210868638,,101.52056375934067,124.62863210868638
S005_P0011,2023-12-31,114.92846125144712,,101.52056375934067,114.92846125144712
S005_P0011,2024-01-01,104.31232801704373,,101.52056375934067,104.31232801704373
S005_P0012,2023-12-26,100.29937331378248,,97.54610569924982,100.29937331378248
S005_P0012,2023-12-27,180.4792849680696,,97.54610569924982,180.4792849680696
S005_P0012,2023-12-28,95.08112642380392,,97.54610569924982,95.08112642380392
S005_P0012,2023-12-29,58.690392781024144,,97.54610569924982,58.690392781024144
S005_P0012,2023-12-30,105.7233792829507,,97.54610569924982,105.7233792829507
S005_P0012,2023-12-31,125.85941863073656,,97.54610569924982,125.85941863073656
S005_P0012,2024-01-01,182.897753964772,,97.54610569924982,182.897753964772
S005_P0013,2023-12-26,159.90917940758806,,96.20188234162856,159.90917940758806
S005_P0013,2023-12-27,199.9414354446223,,96.20188234162856,199.9414354446223
S005_P0013,2023-12-28,240.63339730477088,,96.20188234162856,240.63339730477088
S005_P0013,2023-12-29,117.6312880108912,,96.20188234162856,117.6312880108912
S005_P0013,2023-12-30,108.6397041080443,,96.20188234162856,108.6397041080443
S005_P0013,2023-12-31,226.2430402308728,,96.20188234162856,226.2430402308728
S005_P0013,2024-01-01,144.85781561231087,,96.20188234162856,144.85781561231087
S005_P0014,2023-12-26,263.78670503554747,,79.40518860609781,263.78670503554747
S005_P0014,2023-12-27,251.680641382632,,79.40518860609781,251.680641382632
S005_P0014,2023-12-28,226.11488322528396,,79.40518860609781,226.11488322528396
S005_P0014,2023-12-29,111.59328843497347,,79.40518860609781,111.59328843497347
S005_P0014,2023-12-30,124.12321112236484,,79.40518860609781,124.12321112236484
S005_P0014,2023-12-31,126.8966575923104,,79.40518860609781,126.8966575923104
S005_P0014,2024-01-01,169.39929004269902,,79.40518860609781,169.39929004269902
S005_P0015,2023-12-26,43.49691475922825,,130.1950287736744,43.49691475922825
S005_P0015,2023-12-27,228.7903422719868,,130.1950287736744,228.7903422719868
S005_P0015,2023-12-28,313.27327651476594,,130.1950287736744,313.27327651476594
S005_P0015,2023-12-29,173.22538943111613,,130.1950287736744,173.22538943111613
S005_P0015,2023-12-30,100.90297936385252,,130.1950287736744,100.90297936385252
S005_P0015,2023-12-31,220.611652181749,,130.1950287736744,220.611652181749
S005_P0015,2024-01-01,217.87110143443164,,130.1950287736744,217.87110143443164
S005_P0016,2023-12-26,109.86345450588988,,114.12545430687148,109.86345450588988
S005_P0016,2023-12-27,91.05614026463688,,114.12545430687148,91.05614026463688
S005_P0016,2023-12-28,133.0790968227471,,114.12545430687148,133.0790968227471
S005_P0016,2023-12-29,213.62033716600016,,114.12545430687148,213.62033716600016
S005_P0016,2023-12-30,145.47366351820753,,114.12545430687148,145.47366351820753
S005_P0016,2023-12-31,168.50702226353445,,114.12545430687148,168.50702226353445
S005_P0016,2024-01-01,155.12527574001524,,114.12545430687148,155.12527574001524
S005_P0017,2023-12-26,82.19831918073675,,44.23363530661272,82.19831918073675
S005_P0017,2023-12-27,107.87917951057268,,44.23363530661272,107.87917951057268
S005_P0017,2023-12-28,118.71985495255586,,44.23363530661272,118.71985495255586
S005_P0017,2023-12-29,132.10691198452793,,44.23363530661272,132.10691198452793
S005_P0017,2023-12-30,165.29755896593826,,44.23363530661272,165.29755896593826
S005_P0017,2023-12-31,154.11508847112736,,44.23363530661272,154.11508847112736
S005_P0017,2024-01-01,135.28146622909554,,44.23363530661272,135.28146622909554
S005_P0018,2023-12-26,58.30667865305668,,101.07055360788851,58.30667865305668
S005_P0018,2023-12-27,100.41998835442004,,101.07055360788851,100.41998835442004
S005_P0018,2023-12-28,122.64386013172953,,101.07055360788851,122.64386013172953
S005_P0018,2023-12-29,161.3746972924505,,101.07055360788851,161.3746972924505
S005_P0018,2023-12-30,89.00611433241122,,101.07055360788851,89.00611433241122
S005_P0018,2023-12-31,157.33987810035333,,101.07055360788851,157.33987810035333
S005_P0018,2024-01-01,120.39542617273248,,101.07055360788851,120.39542617273248
S005_P0019,2023-12-26,200.28635952463344,,116.0699195334379,200.28635952463344
S005_P0019,2023-12-27,161.51523147108406,,116.0699195334379,161.51523147108406
S005_P0019,2023-12-28,80.43544443369832,,116.0699195334379,80.43544443369832
S005_P0019,2023-12-29,113.27470276504864,,116.0699195334379,113.27470276504864
S005_P0019,2023-12-30,169.5346903628348,,116.0699195334379,169.5346903628348
S005_P0019,2023-12-31,48.86275372775394,,116.0699195334379,48.86275372775394
S005_P0019,2024-01-01,37.35803419797454,,116.0699195334379,37.35803419797454
S005_P0020,2023-12-26,96.86922846803986,,66.92413172718862,96.86922846803986
S005_P0020,2023-12-27,91.74412287719451,,66.92413172718862,91.74412287719451
S005_P0020,2023-12-28,74.39317251415255,,66.92413172718862,74.39317251415255
S005_P0020,2023-12-29,109.89504284289552,,66.92413172718862,109.89504284289552
S005_P0020,2023-12-30,146.89461159575467,,66.92413172718862,146.89461159575467
S005_P0020,2023-12-31,138.19287847182048,,66.92413172718862,138.19287847182048
S005_P0020,2024-01-01,99.7719696545896,,66.92413172718862,99.7719696545896
