sku,date,pred
S005_P0011,2024-01-08,131.65361841259087
S005_P0012,2024-01-02,140.1927992561782
S005_P0012,2024-01-03,137.48060963043417
S005_P0012,2024-01-04,136.09651605357047
S005_P0012,2024-01-05,135.39018084332875
S005_P0012,2024-01-06,135.02972152354943
S005_P0012,2024-01-07,134.84577073172738
S005_P0012,2024-01-08,134.7518963554658
S005_P0013,2024-01-02,143.4638186517126
S005_P0013,2024-01-03,136.11153768711517
S005_P0013,2024-01-04,141.81852032483232
S005_P0013,2024-01-05,137.3886500595318
S005_P0013,2024-01-06,140.8272010089777
S005_P0013,2024-01-07,138.15813127920467
S005_P0013,2024-01-08,140.22991480869948
S005_P0014,2024-01-02,131.53669609061245
S005_P0014,2024-01-03,139.9924316595081
S005_P0014,2024-01-04,136.1651311001916
S005_P0014,2024-01-05,137.897473538291
S005_P0014,2024-01-06,137.11336727949848
S005_P0014,2024-01-07,137.46827553063625
S005_P0014,2024-01-08,137.30763420771194
S005_P0015,2024-01-02,152.1947602285555
S005_P0015,2024-01-03,151.9594739155974
S005_P0015,2024-01-04,151.74241335816254
S005_P0015,2024-01-05,151.54216675222276
S005_P0015,2024-01-06,151.3574316549565
S005_P0015,2024-01-07,151.18700651340762
S005_P0015,2024-01-08,151.02978284935153
S005_P0016,2024-01-02,130.12159261582997
S005_P0016,2024-01-03,146.49907893489274
S005_P0016,2024-01-04,133.577440770486
S005_P0016,2024-01-05,143.77245663549746
S005_P0016,2024-01-06,135.728712710355
S005_P0016,2024-01-07,142.07512915442527
S005_P0016,2024-01-08,137.06788351652386
S005_P0017,2024-01-02,140.63398793369092
S005_P0017,2024-01-03,137.3743062302337
S005_P0017,2024-01-04,137.28594592124043
S005_P0017,2024-01-05,137.28355073517145
S005_P0017,2024-01-06,137.28348580877667
S005_P0017,2024-01-07,137.28348404881456
S005_P0017,2024-01-08,137.28348400110718
S005_P0018,2024-01-02,129.78329973130596
S005_P0018,2024-01-03,136.2520977222473
S005_P0018,2024-01-04,133.1375932630426
S005_P0018,2024-01-05,134.6371203838446
S005_P0018,2024-01-06,133.91514948430864
S005_P0018,2024-01-07,134.2627537207015
S005_P0018,2024-01-08,134.09539419798955
S005_P0019,2024-01-02,134.37719685508767
S005_P0019,2024-01-03,134.5566139802056
S005_P0019,2024-01-04,134.68832270171228
S005_P0019,2024-01-05,134.78500905375097
S005_P0019,2024-01-06,134.8559857557006
S005_P0019,2024-01-07,134.9080892027066
S005_P0019,2024-01-08,134.94633793947983
S005_P0020,2024-01-02,138.9048580730306
S005_P0020,2024-01-03,138.5801028663946
S005_P0020,2024-01-04,138.71032023561906
S005_P0020,2024-01-05,138.65810686720727
S005_P0020,2024-01-06,138.67904290559557
S005_P0020,2024-01-07,138.67064816461777
S005_P0020,2024-01-08,138.67401421099086
